year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,perc
2020,Michigan,MI,Clare,26035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10861,16281,20210622,TOTAL,0.6670966156869971
2020,Michigan,MI,Clinton,26037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25098,47927,20210622,TOTAL,0.5236714169466063
2020,Michigan,MI,Crawford,26039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5087,7861,20210622,TOTAL,0.6471186871899249
2020,Michigan,MI,Delta,26041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13207,21151,20210622,TOTAL,0.6244149212803177
2020,Michigan,MI,Dickinson,26043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9617,14589,20210622,TOTAL,0.6591952841181712
2020,Michigan,MI,Eaton,26045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,31798,64327,20210622,TOTAL,0.4943180934910691
2020,Michigan,MI,Emmet,26047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12135,22177,20210622,TOTAL,0.5471885286558146
2020,Michigan,MI,Genesee,26049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,98714,221360,20210622,TOTAL,0.44594325984821104
2020,Michigan,MI,Gladwin,26051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9893,14603,20210622,TOTAL,0.677463534890091
2020,Michigan,MI,Gogebic,26053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4600,8266,20210622,TOTAL,0.5564964916525527
2020,Michigan,MI,Grand Traverse,26055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,30502,60236,20210622,TOTAL,0.5063749252938442
2020,Michigan,MI,Gratiot,26057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12102,19127,20210622,TOTAL,0.6327181471218696
2020,Michigan,MI,Hillsdale,26059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17037,23302,20210622,TOTAL,0.7311389580293537
2020,Michigan,MI,Houghton,26061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10378,18501,20210622,TOTAL,0.5609426517485542
2020,Michigan,MI,Huron,26063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12731,18437,20210622,TOTAL,0.6905136410478928
2020,Michigan,MI,Ingham,26065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47639,144550,20210622,TOTAL,0.3295676236596333
2020,Michigan,MI,Ionia,26067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20657,32209,20210622,TOTAL,0.6413424819149927
2020,Michigan,MI,Iosco,26069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9759,15363,20210622,TOTAL,0.6352274946299551
2020,Michigan,MI,Iron,26071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4216,6789,20210622,TOTAL,0.6210045662100456
2020,Michigan,MI,Isabella,26073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14815,29421,20210622,TOTAL,0.5035518847082017
2020,Michigan,MI,Jackson,26075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,47372,80861,20210622,TOTAL,0.5858448448572241
2020,Michigan,MI,Kalamazoo,26077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,56823,143414,20210622,TOTAL,0.39621654789630023
2020,Michigan,MI,Kalkaska,26079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7436,10631,20210622,TOTAL,0.6994638321888815
2020,Michigan,MI,Kent,26081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,165741,361048,20210622,TOTAL,0.45905530566572866
2020,Michigan,MI,Keweenaw,26083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,862,1557,20210622,TOTAL,0.5536287732819525
2020,Michigan,MI,Lake,26085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3946,6323,20210622,TOTAL,0.6240708524434604
2020,Michigan,MI,Lapeer,26087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,35482,52650,20210622,TOTAL,0.6739221272554606
2020,Michigan,MI,Leelanau,26089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7916,16900,20210622,TOTAL,0.46840236686390535
2020,Michigan,MI,Lenawee,26091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,31541,53375,20210622,TOTAL,0.5909320843091335
2020,Michigan,MI,Livingston,26093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,76982,127197,20210622,TOTAL,0.6052186765411134
2020,Michigan,MI,Luce,26095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2109,3001,20210622,TOTAL,0.7027657447517495
2020,Michigan,MI,Mackinac,26097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4304,7015,20210622,TOTAL,0.6135424091233072
2020,Michigan,MI,Macomb,26099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,263863,494256,20210622,TOTAL,0.5338589718688291
2020,Michigan,MI,Manistee,26101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8321,14655,20210622,TOTAL,0.5677925622654384
2020,Michigan,MI,Marquette,26103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16286,37462,20210622,TOTAL,0.43473386364849714
2020,Michigan,MI,Mason,26105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10207,17254,20210622,TOTAL,0.5915729685869944
2020,Michigan,MI,Mecosta,26107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13267,21049,20210622,TOTAL,0.6302912252363533
2020,Michigan,MI,Menominee,26109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8117,12607,20210622,TOTAL,0.6438486555088443
2020,Michigan,MI,Midland,26111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,27675,49088,20210622,TOTAL,0.5637834093872229
2020,Michigan,MI,Missaukee,26113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6648,8755,20210622,TOTAL,0.7593375214163335
2020,Michigan,MI,Monroe,26115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,52710,87148,20210622,TOTAL,0.6048331573874328
2020,Michigan,MI,Montcalm,26117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21815,32100,20210622,TOTAL,0.679595015576324
2020,Michigan,MI,Montmorency,26119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4171,5859,20210622,TOTAL,0.7118962280252603
2020,Michigan,MI,Muskegon,26121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,45133,92444,20210622,TOTAL,0.4882198952879581
2020,Michigan,MI,Newaygo,26123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18857,27161,20210622,TOTAL,0.6942675159235668
2020,Michigan,MI,Oakland,26125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,325971,770351,20210622,TOTAL,0.42314607237480056
2020,Michigan,MI,Oceana,26127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8892,14062,20210622,TOTAL,0.6323424832882947
2020,Michigan,MI,Ogemaw,26129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8253,11907,20210622,TOTAL,0.6931216931216931
2020,Michigan,MI,Ontonagon,26131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2358,3804,20210622,TOTAL,0.6198738170347003
2020,Michigan,MI,Osceola,26133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8928,12329,20210622,TOTAL,0.7241463216805905
2020,Michigan,MI,Oscoda,26135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3466,4874,20210622,TOTAL,0.7111202297907263
2020,Michigan,MI,Otsego,26137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9779,14757,20210622,TOTAL,0.6626685640712882
2020,Michigan,MI,Ottawa,26139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,100913,168713,20210622,TOTAL,0.5981341094047288
2020,Michigan,MI,Presque Isle,26141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5342,8344,20210622,TOTAL,0.6402205177372963
2020,Michigan,MI,Roscommon,26143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9670,15018,20210622,TOTAL,0.6438939938740178
2020,Michigan,MI,Saginaw,26145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,50785,103349,20210622,TOTAL,0.49139324037968435
2020,Michigan,MI,St. Clair,26147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,59185,92064,20210622,TOTAL,0.64286800486618
2020,Michigan,MI,St. Joseph,26149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,18127,27936,20210622,TOTAL,0.6488760022909508
2020,Michigan,MI,Sanilac,26151,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16194,22446,20210622,TOTAL,0.7214648489708634
2020,Michigan,MI,Schoolcraft,26153,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3090,4745,20210622,TOTAL,0.6512118018967334
2020,Michigan,MI,Shiawassee,26155,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23149,39224,20210622,TOTAL,0.5901743830307975
2020,Michigan,MI,Tuscola,26157,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20297,29445,20210622,TOTAL,0.6893190694515198
2020,Michigan,MI,Van Buren,26159,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21591,39066,20210622,TOTAL,0.5526800798648441
2020,Michigan,MI,Washtenaw,26161,PRESIDENT,DONALD J TRUMP,REPUBLICAN,56241,216418,20210622,TOTAL,0.2598720993632692
2020,Michigan,MI,Wayne,26163,PRESIDENT,DONALD J TRUMP,REPUBLICAN,264553,872469,20210622,TOTAL,0.3032233810026488
2020,Michigan,MI,Wexford,26165,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12102,18265,20210622,TOTAL,0.6625787024363536
2020,Minnesota,MN,Aitkin,27001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6258,10025,20210622,TOTAL,0.6242394014962593
2020,Minnesota,MN,Anoka,27003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,104902,211132,20210622,TOTAL,0.49685504802682684
2020,Minnesota,MN,Becker,27005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12438,19401,20210622,TOTAL,0.6411009741765888
2020,Minnesota,MN,Beltrami,27007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12188,24189,20210622,TOTAL,0.5038653933606184
2020,Minnesota,MN,Benton,27009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14382,22260,20210622,TOTAL,0.6460916442048518
2020,Minnesota,MN,Big Stone,27011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1863,2974,20210622,TOTAL,0.6264290517821116
2020,Minnesota,MN,Blue Earth,27013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16731,36051,20210622,TOTAL,0.46409253557460267
2020,Minnesota,MN,Brown,27015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9552,14635,20210622,TOTAL,0.6526819268875982
2020,Minnesota,MN,Carlton,27017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9791,20369,20210622,TOTAL,0.4806814276596789
2020,Minnesota,MN,Carver,27019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,34009,66361,20210622,TOTAL,0.5124847425445669
2020,Minnesota,MN,Cass,27021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,11620,18289,20210622,TOTAL,0.6353545847230576
2020,Minnesota,MN,Chippewa,27023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4250,6611,20210622,TOTAL,0.6428679473604598
2020,Minnesota,MN,Chisago,27025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21916,34570,20210622,TOTAL,0.6339600809950824
2020,Minnesota,MN,Clay,27027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15043,32239,20210622,TOTAL,0.4666087657805763
2020,Minnesota,MN,Clearwater,27029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3372,4708,20210622,TOTAL,0.7162276975361087
2020,Minnesota,MN,Cook,27031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1203,3806,20210622,TOTAL,0.3160798738833421
2020,Minnesota,MN,Cottonwood,27033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4165,6107,20210622,TOTAL,0.6820042574095301
2020,Minnesota,MN,Crow Wing,27035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25676,40173,20210622,TOTAL,0.6391357379334379
2020,Minnesota,MN,Dakota,27037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,109638,262259,20210622,TOTAL,0.418052383330982
2020,Minnesota,MN,Dodge,27039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7783,12187,20210622,TOTAL,0.6386313284647576
2020,Minnesota,MN,Douglas,27041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15799,24165,20210622,TOTAL,0.6537968135733498
2020,Minnesota,MN,Faribault,27043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5191,7914,20210622,TOTAL,0.6559262067222643
2020,Minnesota,MN,Fillmore,27045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7301,12141,20210622,TOTAL,0.6013507948274442
2020,Minnesota,MN,Freeborn,27047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9578,16818,20210622,TOTAL,0.5695088595552384
2020,Minnesota,MN,Goodhue,27049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16052,28636,20210622,TOTAL,0.5605531498812684
2020,Minnesota,MN,Grant,27051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2269,3654,20210622,TOTAL,0.6209633278598796
2020,Minnesota,MN,Hennepin,27053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,205973,755969,20210622,TOTAL,0.2724622305941117
2020,Minnesota,MN,Houston,27055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6334,11440,20210622,TOTAL,0.5536713286713286
2020,Minnesota,MN,Hubbard,27057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8202,12965,20210622,TOTAL,0.63262630158118
2020,Minnesota,MN,Isanti,27059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16491,24235,20210622,TOTAL,0.6804621415308438
2020,Minnesota,MN,Itasca,27061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,15239,26561,20210622,TOTAL,0.5737359286171454
2020,Minnesota,MN,Jackson,27063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3948,5819,20210622,TOTAL,0.6784670905653892
2020,Minnesota,MN,Kanabec,27065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6278,9242,20210622,TOTAL,0.679290196927072
2020,Minnesota,MN,Kandiyohi,27067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14437,23367,20210622,TOTAL,0.6178371207258099
2020,Minnesota,MN,Kittson,27069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1546,2639,20210622,TOTAL,0.5858279651383099
2020,Minnesota,MN,Koochiching,27071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4131,6922,20210622,TOTAL,0.596792834440913
2020,Minnesota,MN,Lac Qui Parle,27073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2528,4040,20210622,TOTAL,0.6257425742574257
2020,Minnesota,MN,Lake,27075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3393,7202,20210622,TOTAL,0.4711191335740072
2020,Minnesota,MN,Lake Of The Woods,27077,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1704,2408,20210622,TOTAL,0.707641196013289
2020,Minnesota,MN,Le Sueur,27079,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10775,16818,20210622,TOTAL,0.6406826019740754
2020,Minnesota,MN,Lincoln,27081,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2121,3115,20210622,TOTAL,0.6808988764044944
2020,Minnesota,MN,Lyon,27083,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7979,12893,20210622,TOTAL,0.6188629488869929
2020,Minnesota,MN,Mcleod,27085,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13986,20933,20210622,TOTAL,0.6681316581474227
2020,Minnesota,MN,Mahnomen,27087,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1142,2304,20210622,TOTAL,0.4956597222222222
2020,Minnesota,MN,Marshall,27089,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3721,5113,20210622,TOTAL,0.727752787013495
2020,Minnesota,MN,Martin,27091,PRESIDENT,DONALD J TRUMP,REPUBLICAN,7480,11009,20210622,TOTAL,0.6794440911981107
2020,Minnesota,MN,Meeker,27093,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9359,13529,20210622,TOTAL,0.6917732278808485
2020,Minnesota,MN,Mille Lacs,27095,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9952,14689,20210622,TOTAL,0.6775137858261284
2020,Minnesota,MN,Morrison,27097,PRESIDENT,DONALD J TRUMP,REPUBLICAN,14821,19558,20210622,TOTAL,0.7577973207894467
2020,Minnesota,MN,Mower,27099,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10025,19345,20210622,TOTAL,0.5182217627293875
2020,Minnesota,MN,Murray,27101,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3363,4896,20210622,TOTAL,0.6868872549019608
2020,Minnesota,MN,Nicollet,27103,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9018,19125,20210622,TOTAL,0.47152941176470586
2020,Minnesota,MN,Nobles,27105,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5600,8715,20210622,TOTAL,0.642570281124498
2020,Minnesota,MN,Norman,27107,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1953,3441,20210622,TOTAL,0.5675675675675675
2020,Minnesota,MN,Olmsted,27109,PRESIDENT,DONALD J TRUMP,REPUBLICAN,39692,91385,20210622,TOTAL,0.4343382393171746
2020,Minnesota,MN,Otter Tail,27111,PRESIDENT,DONALD J TRUMP,REPUBLICAN,23800,36399,20210622,TOTAL,0.6538641171460754
2020,Minnesota,MN,Pennington,27113,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4532,7277,20210622,TOTAL,0.6227841143328294
2020,Minnesota,MN,Pine,27115,PRESIDENT,DONALD J TRUMP,REPUBLICAN,10256,16001,20210622,TOTAL,0.6409599400037498
2020,Minnesota,MN,Pipestone,27117,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3553,4940,20210622,TOTAL,0.7192307692307692
2020,Minnesota,MN,Polk,27119,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9865,15594,20210622,TOTAL,0.632615108375016
2020,Minnesota,MN,Pope,27121,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4417,7022,20210622,TOTAL,0.6290230703503276
2020,Minnesota,MN,Ramsey,27123,PRESIDENT,DONALD J TRUMP,REPUBLICAN,77376,295977,20210622,TOTAL,0.2614257188903192
2020,Minnesota,MN,Red Lake,27125,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1454,2196,20210622,TOTAL,0.6621129326047359
2020,Minnesota,MN,Redwood,27127,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5771,8284,20210622,TOTAL,0.6966441332689522
2020,Minnesota,MN,Renville,27129,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5467,8128,20210622,TOTAL,0.672613188976378
2020,Minnesota,MN,Rice,27131,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17464,35686,20210622,TOTAL,0.4893795886341983
2020,Minnesota,MN,Rock,27133,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3583,5240,20210622,TOTAL,0.6837786259541985
2020,Minnesota,MN,Roseau,27135,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6065,8421,20210622,TOTAL,0.7202232513953212
2020,Minnesota,MN,Saint Louis,27137,PRESIDENT,DONALD J TRUMP,REPUBLICAN,49017,119531,20210622,TOTAL,0.41007772042399043
2020,Minnesota,MN,Scott,27139,PRESIDENT,DONALD J TRUMP,REPUBLICAN,45872,87965,20210622,TOTAL,0.521480134144262
2020,Minnesota,MN,Sherburne,27141,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36222,55612,20210622,TOTAL,0.6513342444076818
2020,Minnesota,MN,Sibley,27143,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5864,8452,20210622,TOTAL,0.69380028395646
2020,Minnesota,MN,Stearns,27145,PRESIDENT,DONALD J TRUMP,REPUBLICAN,50959,84835,20210622,TOTAL,0.6006836800848706
2020,Minnesota,MN,Steele,27147,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12656,21128,20210622,TOTAL,0.5990155244225672
2020,Minnesota,MN,Stevens,27149,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3044,5085,20210622,TOTAL,0.5986234021632252
2020,Minnesota,MN,Swift,27151,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3316,5193,20210622,TOTAL,0.6385518967841325
2020,Minnesota,MN,Todd,27153,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9753,13257,20210622,TOTAL,0.7356868069699027
2020,Minnesota,MN,Traverse,27155,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1172,1864,20210622,TOTAL,0.628755364806867
2020,Minnesota,MN,Wabasha,27157,PRESIDENT,DONALD J TRUMP,REPUBLICAN,8153,13123,20210622,TOTAL,0.6212756229520688
2020,Minnesota,MN,Wadena,27159,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5520,7677,20210622,TOTAL,0.719030871434154
2020,Minnesota,MN,Waseca,27161,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6624,10389,20210622,TOTAL,0.6375974588507075
2020,Minnesota,MN,Washington,27163,PRESIDENT,DONALD J TRUMP,REPUBLICAN,73764,166786,20210622,TOTAL,0.4422673365870037
2020,Minnesota,MN,Watonwan,27165,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3103,5201,20210622,TOTAL,0.5966160353778119
2020,Minnesota,MN,Wilkin,27167,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2328,3430,20210622,TOTAL,0.6787172011661807
2020,Minnesota,MN,Winona,27169,PRESIDENT,DONALD J TRUMP,REPUBLICAN,13227,27173,20210622,TOTAL,0.48676995547050383
2020,Minnesota,MN,Wright,27171,PRESIDENT,DONALD J TRUMP,REPUBLICAN,51973,82426,20210622,TOTAL,0.6305413340450828
2020,Minnesota,MN,Yellow Medicine,27173,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3734,5528,20210622,TOTAL,0.6754703328509407
2020,Mississippi,MS,Adams,28001,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5696,13759,20210622,TOTAL,0.4139835743876735
2020,Mississippi,MS,Alcorn,28003,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12818,15793,20210622,TOTAL,0.8116254036598493
2020,Mississippi,MS,Amite,28005,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4503,7196,20210622,TOTAL,0.6257643135075042
2020,Mississippi,MS,Attala,28007,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5178,8823,20210622,TOTAL,0.5868752125127508
2020,Mississippi,MS,Benton,28009,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2570,4289,20210622,TOTAL,0.5992072744229424
2020,Mississippi,MS,Bolivar,28011,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4671,13744,20210622,TOTAL,0.33985739231664724
2020,Mississippi,MS,Calhoun,28013,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4625,6590,20210622,TOTAL,0.7018209408194234
2020,Mississippi,MS,Carroll,28015,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3924,5701,20210622,TOTAL,0.6883002981932994
2020,Mississippi,MS,Chickasaw,28017,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4175,8141,20210622,TOTAL,0.5128362609016092
2020,Mississippi,MS,Choctaw,28019,PRESIDENT,DONALD J TRUMP,REPUBLICAN,3001,4223,20210622,TOTAL,0.7106322519535875
2020,Mississippi,MS,Claiborne,28021,PRESIDENT,DONALD J TRUMP,REPUBLICAN,603,4449,20210622,TOTAL,0.13553607552258934
2020,Mississippi,MS,Clarke,28023,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5417,8338,20210622,TOTAL,0.6496761813384505
2020,Mississippi,MS,Clay,28025,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4181,10189,20210622,TOTAL,0.41034448915497107
2020,Mississippi,MS,Coahoma,28027,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2375,8501,20210622,TOTAL,0.27937889660039994
2020,Mississippi,MS,Copiah,28029,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6250,12883,20210622,TOTAL,0.48513544981758905
2020,Mississippi,MS,Covington,28031,PRESIDENT,DONALD J TRUMP,REPUBLICAN,5854,9360,20210622,TOTAL,0.6254273504273504
2020,Mississippi,MS,Desoto,28033,PRESIDENT,DONALD J TRUMP,REPUBLICAN,46462,76124,20210622,TOTAL,0.6103462771267931
2020,Mississippi,MS,Forrest,28035,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17290,31654,20210622,TOTAL,0.5462184873949579
2020,Mississippi,MS,Franklin,28037,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2923,4461,20210622,TOTAL,0.6552342524097736
2020,Mississippi,MS,George,28039,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9713,11049,20210622,TOTAL,0.8790840800072405
2020,Mississippi,MS,Greene,28041,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4794,5812,20210622,TOTAL,0.8248451479697179
2020,Mississippi,MS,Grenada,28043,PRESIDENT,DONALD J TRUMP,REPUBLICAN,6081,10911,20210622,TOTAL,0.5573274676931537
2020,Mississippi,MS,Hancock,28045,PRESIDENT,DONALD J TRUMP,REPUBLICAN,16132,20957,20210622,TOTAL,0.7697666650761082
2020,Mississippi,MS,Harrison,28047,PRESIDENT,DONALD J TRUMP,REPUBLICAN,46822,75768,20210622,TOTAL,0.6179653679653679
2020,Mississippi,MS,Hinds,28049,PRESIDENT,DONALD J TRUMP,REPUBLICAN,25141,99995,20210622,TOTAL,0.2514225711285564
2020,Mississippi,MS,Holmes,28051,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1369,8115,20210622,TOTAL,0.1686999383857055
2020,Mississippi,MS,Humphreys,28053,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1118,4189,20210622,TOTAL,0.26688947242778704
2020,Mississippi,MS,Issaquena,28055,PRESIDENT,DONALD J TRUMP,REPUBLICAN,308,676,20210622,TOTAL,0.4556213017751479
2020,Mississippi,MS,Itawamba,28057,PRESIDENT,DONALD J TRUMP,REPUBLICAN,9438,10819,20210622,TOTAL,0.8723541916997875
2020,Mississippi,MS,Jackson,28059,PRESIDENT,DONALD J TRUMP,REPUBLICAN,36295,54543,20210622,TOTAL,0.6654382780558459
2020,Mississippi,MS,Jasper,28061,PRESIDENT,DONALD J TRUMP,REPUBLICAN,4302,8736,20210622,TOTAL,0.49244505494505497
2020,Mississippi,MS,Jefferson,28063,PRESIDENT,DONALD J TRUMP,REPUBLICAN,531,3908,20210622,TOTAL,0.13587512794268167
2020,Mississippi,MS,Jefferson Davis,28065,PRESIDENT,DONALD J TRUMP,REPUBLICAN,2534,6213,20210622,TOTAL,0.4078544986319009
2020,Mississippi,MS,Jones,28067,PRESIDENT,DONALD J TRUMP,REPUBLICAN,21226,30091,20210622,TOTAL,0.7053936392941411
2020,Mississippi,MS,Kemper,28069,PRESIDENT,DONALD J TRUMP,REPUBLICAN,1787,4731,20210622,TOTAL,0.37772141196364406
2020,Mississippi,MS,Lafayette,28071,PRESIDENT,DONALD J TRUMP,REPUBLICAN,12949,23423,20210622,TOTAL,0.5528326858216284
2020,Mississippi,MS,Lamar,28073,PRESIDENT,DONALD J TRUMP,REPUBLICAN,20704,28485,20210622,TOTAL,0.7268386870282605
2020,Mississippi,MS,Lauderdale,28075,PRESIDENT,DONALD J TRUMP,REPUBLICAN,17967,31247,20210622,TOTAL,0.5749991999231926
