year,state_name,state_po,county_name,county_fips,office,candidate,party,candidatevotes,total_votes,version,mode,perc,state,match,mask,republican,democrat,may_1_cutoff
2020,MARYLAND,MD,WORCESTER,24047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9333,31691,20210622,EARLY VOTING,0.294500016,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,WORCESTER,24047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5357,31691,20210622,ELECTION DAY,0.169038528,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,WORCESTER,24047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,615,31691,20210622,PROVISIONAL,0.019406141,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,BALTIMORE CITY,24510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3401,237461,20210622,2ND ABSENTEE,0.014322352,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,BALTIMORE CITY,24510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6768,237461,20210622,ABSENTEE,0.028501522,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,BALTIMORE CITY,24510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8465,237461,20210622,EARLY VOTING,0.035647959,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,BALTIMORE CITY,24510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5444,237461,20210622,ELECTION DAY,0.02292587,REPUBLICAN,1,1,1,#N/A,1
2020,MARYLAND,MD,BALTIMORE CITY,24510,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1296,237461,20210622,PROVISIONAL,0.005457738,REPUBLICAN,1,1,1,#N/A,1
2020,MASSACHUSETTS,MA,BARNSTABLE,25001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,55311,151512,20210622,TOTAL,0.365060193,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,BERKSHIRE,25003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18064,71771,20210622,TOTAL,0.251689401,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,BRISTOL,25005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,119872,281364,20210622,TOTAL,0.426038868,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,DUKES,25007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2631,12873,20210622,TOTAL,0.204381263,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,ESSEX,25009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,144837,424599,20210622,TOTAL,0.341114793,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,FRANKLIN,25011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11201,43003,20210622,TOTAL,0.2604702,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,HAMPDEN,25013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,87318,220793,20210622,TOTAL,0.395474494,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,HAMPSHIRE,25015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22281,88332,20210622,TOTAL,0.252241543,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,MIDDLESEX,25017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,226956,869347,20210622,TOTAL,0.261064914,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,NANTUCKET,25019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1914,7338,20210622,TOTAL,0.260834015,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,NORFOLK,25021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,125294,411042,20210622,TOTAL,0.304820432,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,PLYMOUTH,25023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,121227,303870,20210622,TOTAL,0.398943627,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,SUFFOLK,25025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,58613,337240,20210622,TOTAL,0.17380204,REPUBLICAN,1,0,0,#N/A,0
2020,MASSACHUSETTS,MA,WORCESTER,25027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,171683,434921,20210622,TOTAL,0.394745253,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,BEAVERHEAD,30001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3923,5661,20210622,TOTAL,0.692987105,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,BIG HORN,30003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2207,4784,20210622,TOTAL,0.461329431,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,BLAINE,30005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1469,3117,20210622,TOTAL,0.471286493,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,BROADWATER,30007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3173,4097,20210622,TOTAL,0.774469124,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,CARBON,30009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4468,7052,20210622,TOTAL,0.633579126,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,CARTER,30011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,775,864,20210622,TOTAL,0.896990741,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,CASCADE,30013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,23315,39885,20210622,TOTAL,0.584555597,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,CHOUTEAU,30015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1891,2965,20210622,TOTAL,0.63777403,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,CUSTER,30017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4205,5860,20210622,TOTAL,0.717576792,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,DANIELS,30019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,799,1014,20210622,TOTAL,0.787968442,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,DAWSON,30021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3758,4825,20210622,TOTAL,0.778860104,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,DEER LODGE,30023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2186,4891,20210622,TOTAL,0.446943365,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,FALLON,30025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1375,1575,20210622,TOTAL,0.873015873,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,FERGUS,30027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4869,6507,20210622,TOTAL,0.748271093,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,FLATHEAD,30029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,38321,59936,20210622,TOTAL,0.639365323,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,GALLATIN,30031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31696,70979,20210622,TOTAL,0.446554615,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,GARFIELD,30033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,764,813,20210622,TOTAL,0.939729397,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,GLACIER,30035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1884,5617,20210622,TOTAL,0.335410361,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,GOLDEN VALLEY,30037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,414,503,20210622,TOTAL,0.82306163,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,GRANITE,30039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1419,2102,20210622,TOTAL,0.675071361,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,HILL,30041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3957,7182,20210622,TOTAL,0.550960735,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,JEFFERSON,30043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5345,8151,20210622,TOTAL,0.655747761,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,JUDITH BASIN,30045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1040,1344,20210622,TOTAL,0.773809524,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,LAKE,30047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9322,16626,20210622,TOTAL,0.560688079,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,LEWIS AND CLARK,30049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21409,42265,20210622,TOTAL,0.506542056,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,LIBERTY,30051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,821,1083,20210622,TOTAL,0.758079409,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,LINCOLN,30053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8672,11747,20210622,TOTAL,0.738231038,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,MCCONE,30055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,956,1128,20210622,TOTAL,0.84751773,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,MADISON,30057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4191,6087,20210622,TOTAL,0.688516511,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,MEAGHER,30059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,833,1110,20210622,TOTAL,0.75045045,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,MINERAL,30061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1828,2563,20210622,TOTAL,0.713226687,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,MISSOULA,30063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26347,71495,20210622,TOTAL,0.368515281,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,MUSSELSHELL,30065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2423,2881,20210622,TOTAL,0.841027421,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,PARK,30067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6025,11566,20210622,TOTAL,0.520923396,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,PETROLEUM,30069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,298,348,20210622,TOTAL,0.856321839,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,PHILLIPS,30071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1936,2382,20210622,TOTAL,0.812762385,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,PONDERA,30073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2031,2995,20210622,TOTAL,0.678130217,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,POWDER RIVER,30075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,970,1136,20210622,TOTAL,0.853873239,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,POWELL,30077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2355,3179,20210622,TOTAL,0.740798993,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,PRAIRIE,30079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,603,744,20210622,TOTAL,0.810483871,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,RAVALLI,30081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19114,28507,20210622,TOTAL,0.670501982,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,RICHLAND,30083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4800,5798,20210622,TOTAL,0.82787168,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,ROOSEVELT,30085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1996,4017,20210622,TOTAL,0.496888225,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,ROSEBUD,30087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2486,3773,20210622,TOTAL,0.658892128,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,SANDERS,30089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5660,7622,20210622,TOTAL,0.742587247,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,SHERIDAN,30091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1403,2030,20210622,TOTAL,0.691133005,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,SILVER BOW,30093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7745,18658,20210622,TOTAL,0.415103441,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,STILLWATER,30095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4462,5724,20210622,TOTAL,0.779524808,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,SWEET GRASS,30097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1840,2446,20210622,TOTAL,0.752248569,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,TETON,30099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2608,3679,20210622,TOTAL,0.708888285,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,TOOLE,30101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1596,2119,20210622,TOTAL,0.753185465,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,TREASURE,30103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,373,460,20210622,TOTAL,0.810869565,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,VALLEY,30105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3135,4261,20210622,TOTAL,0.735742783,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,WHEATLAND,30107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,823,1068,20210622,TOTAL,0.770599251,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,WIBAUX,30109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,516,598,20210622,TOTAL,0.862876254,REPUBLICAN,1,0,0,#N/A,0
2020,MONTANA,MT,YELLOWSTONE,30111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50772,83821,20210622,TOTAL,0.60571933,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,ADAMS,31001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10085,14602,20210622,TOTAL,0.690658814,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,ANTELOPE,31003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3093,3583,20210622,TOTAL,0.863243092,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,ARTHUR,31005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,260,284,20210622,TOTAL,0.915492958,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BANNER,31007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,362,410,20210622,TOTAL,0.882926829,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BLAINE,31009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,280,317,20210622,TOTAL,0.883280757,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BOONE,31011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2653,3217,20210622,TOTAL,0.82468138,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BOX BUTTE,31013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4002,5181,20210622,TOTAL,0.772437753,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BOYD,31015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1010,1153,20210622,TOTAL,0.875975716,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BROWN,31017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1470,1679,20210622,TOTAL,0.875521144,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BUFFALO,31019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16640,23589,20210622,TOTAL,0.70541354,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BURT,31021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2580,3731,20210622,TOTAL,0.691503618,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,BUTLER,31023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3542,4498,20210622,TOTAL,0.787461094,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CASS,31025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10121,15284,20210622,TOTAL,0.66219576,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CEDAR,31027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4174,4996,20210622,TOTAL,0.835468375,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CHASE,31029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1740,1993,20210622,TOTAL,0.873055695,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CHERRY,31031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2844,3265,20210622,TOTAL,0.871056662,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CHEYENNE,31033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3813,4765,20210622,TOTAL,0.800209864,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CLAY,31035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2848,3558,20210622,TOTAL,0.800449691,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,COLFAX,31037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2636,3717,20210622,TOTAL,0.709174065,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CUMING,31039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3507,4451,20210622,TOTAL,0.787912829,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,CUSTER,31041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5090,5993,20210622,TOTAL,0.849324212,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DAKOTA,31043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3926,6794,20210622,TOTAL,0.57786282,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DAWES,31045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2931,4121,20210622,TOTAL,0.711235137,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DAWSON,31047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6524,9178,20210622,TOTAL,0.710830246,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DEUEL,31049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,871,1032,20210622,TOTAL,0.843992248,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DIXON,31051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2335,3083,20210622,TOTAL,0.757379176,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DODGE,31053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10984,16876,20210622,TOTAL,0.650865134,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DOUGLAS,31055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,119159,274951,20210622,TOTAL,0.433382675,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,DUNDY,31057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,883,999,20210622,TOTAL,0.883883884,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,FILLMORE,31059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2359,3134,20210622,TOTAL,0.752712189,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,FRANKLIN,31061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1437,1724,20210622,TOTAL,0.833526682,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,FRONTIER,31063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1229,1440,20210622,TOTAL,0.853472222,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,FURNAS,31065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2163,2601,20210622,TOTAL,0.83160323,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,GAGE,31067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7445,11068,20210622,TOTAL,0.67265992,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,GARDEN,31069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1016,1195,20210622,TOTAL,0.850209205,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,GARFIELD,31071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,933,1075,20210622,TOTAL,0.867906977,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,GOSPER,31073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,893,1118,20210622,TOTAL,0.798747764,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,GRANT,31075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,375,402,20210622,TOTAL,0.932835821,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,GREELEY,31077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1016,1258,20210622,TOTAL,0.807631161,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HALL,31079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16189,24374,20210622,TOTAL,0.664191351,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HAMILTON,31081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4309,5533,20210622,TOTAL,0.778781854,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HARLAN,31083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1615,1928,20210622,TOTAL,0.837655602,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HAYES,31085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,494,534,20210622,TOTAL,0.925093633,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HITCHCOCK,31087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1264,1469,20210622,TOTAL,0.860449285,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HOLT,31089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4769,5537,20210622,TOTAL,0.861296731,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HOOKER,31091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,376,442,20210622,TOTAL,0.850678733,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,HOWARD,31093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2786,3501,20210622,TOTAL,0.795772636,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,JEFFERSON,31095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2616,3716,20210622,TOTAL,0.703982777,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,JOHNSON,31097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1518,2229,20210622,TOTAL,0.68102288,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,KEARNEY,31099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2822,3604,20210622,TOTAL,0.783018868,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,KEITH,31101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3544,4364,20210622,TOTAL,0.812098992,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,KEYA PAHA,31103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,476,529,20210622,TOTAL,0.899810964,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,KIMBALL,31105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1563,1874,20210622,TOTAL,0.834044824,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,KNOX,31107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3721,4697,20210622,TOTAL,0.792207792,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,LANCASTER,31109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,70092,156091,20210622,TOTAL,0.449045749,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,LINCOLN,31111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13071,17107,20210622,TOTAL,0.764073186,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,LOGAN,31113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,407,450,20210622,TOTAL,0.904444444,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,LOUP,31115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,370,454,20210622,TOTAL,0.814977974,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,MCPHERSON,31117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,275,302,20210622,TOTAL,0.910596026,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,MADISON,31119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11940,15765,20210622,TOTAL,0.75737393,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,MERRICK,31121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3419,4257,20210622,TOTAL,0.803147757,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,MORRILL,31123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2113,2557,20210622,TOTAL,0.826359014,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,NANCE,31125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1437,1828,20210622,TOTAL,0.786105033,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,NEMAHA,31127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2428,3423,20210622,TOTAL,0.709319311,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,NUCKOLLS,31129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1857,2303,20210622,TOTAL,0.806339557,REPUBLICAN,1,0,0,#N/A,0
2020,NEBRASKA,NE,OTOE,31131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5649,8315,20210622,TOTAL,0.679374624,REPUBLICAN,1,0,0,#N/A,0
